id,source_type,file,line,callee,caller,layer,domain,english_text,placeholders
detect.c:L1346:You_see:38,c_source,detect.c,1346,You_see,use_crystal_ball,1,detection,"You see %s, %s.",2
detect.c:L1349:You_see:39,c_source,detect.c,1349,You_see,use_crystal_ball,1,detection,You see the Wizard of Yendor gazing out at you.,0
detect.c:L1544:You:41,c_source,detect.c,1544,You,do_vicinity_map,1,detection,You sense your surroundings.,0
detect.c:L1739:Norep:42,c_source,detect.c,1739,Norep,openone,1,detection,You %s an explosion!,1
detect.c:L1841:You:43,c_source,detect.c,1841,You,findit,1,detection,You reveal %s!,1
detect.c:L1852:You:44,c_source,detect.c,1852,You,findit,1,detection,You detect %s!,1
detect.c:L1859:You_feel:45,c_source,detect.c,1859,You_feel,findit,1,detection,You feel %sless paranoid.,1
detect.c:L1880:pline:47,c_source,detect.c,1880,pline,openit,1,detection,Its mouth opens!,0
detect.c:L1887:pline:49,c_source,detect.c,1887,pline,openit,1,detection,%s unfolds!,1
detect.c:L1998:Norep:54,c_source,detect.c,1998,Norep,dosearch0,1,detection,What are you looking for?  The exit?,0
detect.c:L2381:pline:58,c_source,detect.c,2381,pline,reveal_terrain,1,detection,Showing %s only...,1
dig.c:L97:pline:1,c_source,dig.c,97,pline,mkcavearea,1,dig,Crash!  The ceiling collapses around you!,0
dig.c:L98:pline:2,c_source,dig.c,98,pline,mkcavearea,1,dig,A mysterious force %s cave around you!,1
dig.c:L261:You:3,c_source,dig.c,261,You,digcheck_fail_message,1,dig,You cannot %s thin air.,1
dig.c:L265:pline_The:4,c_source,dig.c,265,pline_The,digcheck_fail_message,1,dig,The altar is too hard to break apart.,0
dig.c:L268:There:5,c_source,dig.c,268,There,digcheck_fail_message,1,dig,There isn't enough room to %s here.,1
dig.c:L271:pline_The:6,c_source,dig.c,271,pline_The,digcheck_fail_message,1,dig,The ladder resists your effort.,0
dig.c:L274:pline_The:7,c_source,dig.c,274,pline_The,digcheck_fail_message,1,dig,The stairs are too hard to %s.,1
dig.c:L277:pline_The:8,c_source,dig.c,277,pline_The,digcheck_fail_message,1,dig,The throne is too hard to break apart.,0
dig.c:L282:pline_The:9,c_source,dig.c,282,pline_The,digcheck_fail_message,1,dig,The %s here is too hard to %s.,2
dig.c:L286:pline_The:10,c_source,dig.c,286,pline_The,digcheck_fail_message,1,dig,The %s splashes and subsides.,1
dig.c:L334:You:13,c_source,dig.c,334,You,dig,1,dig,You fumble and drop %s.,1
dig.c:L340:pline:14,c_source,dig.c,340,pline,dig,1,dig,%s and %s %s!,3
dig.c:L344:pline:15,c_source,dig.c,344,pline,dig,1,dig,Ouch!  %s and %s you!,2
dig.c:L349:pline:16,c_source,dig.c,349,pline,dig,1,dig,Bang!  You hit with the broad side of %s!,1
dig.c:L402:You:19,c_source,dig.c,402,You,dig,1,dig,You destroy the bear trap with %s.,1
dig.c:L414:You:20,c_source,dig.c,414,You,dig,1,dig,You destroy %s with %s.,2
dig.c:L656:impossible:24,c_source,dig.c,656,impossible,digactualhole,1,dig,digactualhole: can't dig %s on this level.,1
dig.c:L696:You:25,c_source,dig.c,696,You,digactualhole,1,dig,You dig an adjacent %s.,1
dig.c:L698:You:26,c_source,dig.c,698,You,digactualhole,1,dig,You dig %s %s the %s.,3
dig.c:L703:pline:27,c_source,dig.c,703,pline,digactualhole,1,dig,%s digs %s %s the %s.,4
dig.c:L708:pline_The:28,c_source,dig.c,708,pline_The,digactualhole,1,dig,The %s crumbles into %s.,2
dig.c:L709:pline:29,c_source,dig.c,709,pline,digactualhole,1,dig,%s appears in the %s.,2
dig.c:L712:pline_The:30,c_source,dig.c,712,pline_The,digactualhole,1,dig,The %s falls into the %s!,2
dig.c:L743:pline:31,c_source,dig.c,743,pline,digactualhole,1,dig,%s %s over the pit.,2
dig.c:L778:You:33,c_source,dig.c,778,You,digactualhole,1,dig,You fall through...,0
dig.c:L809:pline:34,c_source,dig.c,809,pline,digactualhole,1,dig,%s avoids the trap.,1
dig.c:L839:impossible:35,c_source,dig.c,839,impossible,liquid_flow,1,dig,"Insane liquid_flow(%d,%d,%s,%s).",4
dig.c:L853:pline:36,c_source,dig.c,853,pline,liquid_flow,1,dig,fillmsg,0
dig.c:L908:pline_The:37,c_source,dig.c,908,pline_The,dighole,1,dig,The %s %shere is too hard to dig in.,2
dig.c:L935:pline_The:40,c_source,dig.c,935,pline_The,dighole,1,dig,The boulder settles into the %spit.,1
dig.c:L946:pline:41,c_source,dig.c,946,pline,dighole,1,dig,KADOOM!  The boulder falls in!,0
dig.c:L963:pline_The:42,c_source,dig.c,963,pline_The,dighole,1,dig,The %s %shere is too hard to dig in.,2
dig.c:L977:pline_The:43,c_source,dig.c,977,pline_The,dighole,1,dig,The throne is too hard to break apart.,0
dig.c:L978:pline_The:44,c_source,dig.c,978,pline_The,dighole,1,dig,The altar is too hard to break apart.,0
dig.c:L1037:You:46,c_source,dig.c,1037,You,dig_up_grave,1,dig,You disturb the honorable dead!,0
dig.c:L1044:You:47,c_source,dig.c,1044,You,dig_up_grave,1,dig,You have violated the sanctity of this grave!,0
dig.c:L1049:You:48,c_source,dig.c,1049,You,dig_up_grave,1,dig,You unearth a corpse.,0
dig.c:L1069:pline_The:51,c_source,dig.c,1069,pline_The,dig_up_grave,1,dig,The grave is unoccupied.  Strange...,0
dig.c:L1100:pline:52,c_source,dig.c,1100,pline,use_pick_axe,1,dig,%s you can't %s while entangled in a web.,2
dig.c:L1140:getdir:53,c_source,dig.c,1140,getdir,use_pick_axe,3,dig,qbuf,2
dig.c:L1159:pline:54,c_source,dig.c,1159,pline,use_pick_axe2,1,dig,Turbulence torpedoes your %s attempts.,1
dig.c:L1160:You:55,c_source,dig.c,1160,You,use_pick_axe2,1,dig,You don't have enough leverage.,0
dig.c:L1184:pline:58,c_source,dig.c,1184,pline,use_pick_axe2,1,dig,Clash!,0
dig.c:L1199:There:59,c_source,dig.c,1199,There,use_pick_axe2,1,dig,There is a spider web there!,0
dig.c:L1202:pline:60,c_source,dig.c,1202,pline,use_pick_axe2,1,dig,%s entangled in the web.,1
dig.c:L1213:pline:61,c_source,dig.c,1213,pline,use_pick_axe2,1,dig,Clang!,0
dig.c:L1215:pline:62,c_source,dig.c,1215,pline,use_pick_axe2,1,dig,Splash!,0
dig.c:L1216:pline:63,c_source,dig.c,1216,pline,use_pick_axe2,1,dig,Splash!,0
dig.c:L1219:You:64,c_source,dig.c,1219,You,use_pick_axe2,1,dig,You need an axe to cut down a tree.,0
dig.c:L1221:You:65,c_source,dig.c,1221,You,use_pick_axe2,1,dig,You need a pick to dig rock.,0
dig.c:L1232:pline:66,c_source,dig.c,1232,pline,use_pick_axe2,1,dig,Sparks fly as you whack the %s.%s,2
dig.c:L1255:You:68,c_source,dig.c,1255,You,use_pick_axe2,1,dig,You clear some debris from between the pits.,0
dig.c:L1258:You:69,c_source,dig.c,1258,You,use_pick_axe2,1,dig,"You swing %s, but the rubble has no place to go.",1
dig.c:L1262:You:70,c_source,dig.c,1262,You,use_pick_axe2,1,dig,You swing %s through thin air.,1
dig.c:L1295:You:71,c_source,dig.c,1295,You,use_pick_axe2,1,dig,You start %s.,1
dig.c:L1303:You:73,c_source,dig.c,1303,You,use_pick_axe2,1,dig,You swing %s through thin air.,1
dig.c:L1309:You:74,c_source,dig.c,1309,You,use_pick_axe2,1,dig,You cannot stay under%s long enough.,1
dig.c:L1323:pline:75,c_source,dig.c,1323,pline,use_pick_axe2,1,dig,%s merely scratches the %s.,2
dig.c:L1337:You:76,c_source,dig.c,1337,You,use_pick_axe2,1,dig,You start %s downward.,1
dig.c:L1374:verbalize:78,c_source,dig.c,1374,verbalize,watch_dig,1,dig,"Halt, vandal!  You're under arrest!",0
dig.c:L1389:verbalize:79,c_source,dig.c,1389,verbalize,watch_dig,1,dig,"Hey, stop damaging that %s!",1
dig.c:L1443:impossible:80,c_source,dig.c,1443,impossible,mdig_tunnel,1,dig,"mdig_tunnel:  %s at (%d,%d) is undiggable",3
dig.c:L1507:You_feel:83,c_source,dig.c,1507,You_feel,draft_message,1,dig,You feel like you are %s.,1
dig.c:L1516:You_feel:84,c_source,dig.c,1516,You_feel,draft_message,1,dig,You feel a draft.,0
dig.c:L1529:You_feel:85,c_source,dig.c,1529,You_feel,draft_message,1,dig,You feel like %s.,1
dig.c:L1554:You:86,c_source,dig.c,1554,You,zap_dig,1,dig,You pierce %s %s wall!,2
dig.c:L1578:You:88,c_source,dig.c,1578,You,zap_dig,1,dig,You loosen a rock from the %s.,1
dig.c:L1581:pline:89,c_source,dig.c,1581,pline,zap_dig,1,dig,It falls on your %s!,1
dig.c:L1678:pline_The:91,c_source,dig.c,1678,pline_The,zap_dig,1,dig,The wall glows then fades.,0
dig.c:L1687:pline_The:92,c_source,dig.c,1687,pline_The,zap_dig,1,dig,The tree shudders but is unharmed.,0
dig.c:L1695:pline_The:93,c_source,dig.c,1695,pline_The,zap_dig,1,dig,The rock glows then fades.,0
dig.c:L1966:pline_The:94,c_source,dig.c,1966,pline_The,bury_an_obj,1,dig,The iron ball gets buried!,0
dig.c:L2052:You:95,c_source,dig.c,2052,You,bury_objs,1,dig,You owe %s %ld %s for burying merchandise.,3
dig.c:L2132:Your:96,c_source,dig.c,2132,Your,rot_corpse,1,dig,Your %s%s %s away%c,4
dig.c:L2171:pline_The:97,c_source,dig.c,2171,pline_The,bury_monst,1,dig,"The %s opens up, but %s is not swallowed!",2
dig.c:L2175:pline_The:98,c_source,dig.c,2175,pline_The,bury_monst,1,dig,The %s opens up and swallows %s!,2
dig.c:L2187:pline_The:100,c_source,dig.c,2187,pline_The,bury_you,1,dig,The %s opens beneath you and you fall in!,1
dig.c:L2230:You:102,c_source,dig.c,2230,You,escape_tomb,1,dig,You %s up through the %s.,2
dig.c:L2276:pline:104,c_source,dig.c,2276,pline,wiz_debug_cmd_bury,1,dig,No objects here or adjacent to bury.,0
dig.c:L2288:pline:105,c_source,dig.c,2288,pline,wiz_debug_cmd_bury,1,dig,No objects buried.,0
dig.c:L2294:pline:106,c_source,dig.c,2294,pline,wiz_debug_cmd_bury,1,dig,%d object%s buried.,2
display.c:L529:impossible:0,c_source,display.c,529,impossible,display_monster,1,display,display_monster:  bad m_ap_type value [ = %d ],1
display.c:L641:impossible:1,c_source,display.c,641,impossible,display_warning,1,display,display_warning did not match warning type?,0
display.c:L2017:impossible:2,c_source,display.c,2017,impossible,show_glyph,1,display,"show_glyph:  bad pos <%d,%d> with glyph %d [%s %d].",5
display.c:L2021:impossible:3,c_source,display.c,2021,impossible,show_glyph,1,display,"show_glyph:  bad glyph %d [max %d] at <%d,%d>.",4
display.c:L2408:impossible:4,c_source,display.c,2408,impossible,back_to_glyph,1,display,Strange db-under: %d,1
display.c:L2426:impossible:5,c_source,display.c,2426,impossible,back_to_glyph,1,display,back_to_glyph:  unknown level type [ = %d ],1
display.c:L2452:impossible:6,c_source,display.c,2452,impossible,swallow_to_glyph,1,display,swallow_to_glyph: bad swallow location,0
display.c:L2474:impossible:7,c_source,display.c,2474,impossible,zapdir_to_glyph,1,display,zapdir_to_glyph:  illegal beam type,0
display.c:L2575:impossible:8,c_source,display.c,2575,impossible,get_bkglyph_and_framecolor,1,display,null framecolor passed to get_bkglyph_and_framecolor,0
display.c:L3123:pline:9,c_source,display.c,3123,pline,error4,1,display,"set_wall_state: %s @ (%d,%d) %s%s%s%s",7
display.c:L3345:pline:10,c_source,display.c,3345,pline,set_wall_state,1,display,set_wall_type: wall mode problems with: ,0
display.c:L3346:pline:11,c_source,display.c,3346,pline,set_wall_state,1,display,%s %d;,2
display.c:L3487:impossible:12,c_source,display.c,3487,impossible,t_warn,1,display,warn_str,0
display.c:L3594:impossible:13,c_source,display.c,3594,impossible,wall_angle,1,display,wall_angle: unknown T wall mode %d,1
display.c:L3615:impossible:14,c_source,display.c,3615,impossible,wall_angle,1,display,wall_angle: unknown vwall mode %d,1
display.c:L3633:impossible:15,c_source,display.c,3633,impossible,wall_angle,1,display,wall_angle: unknown hwall mode %d,1
display.c:L3669:impossible:16,c_source,display.c,3669,impossible,wall_angle,1,display,wall_angle: unknown %s mode %d,2
display.c:L3753:impossible:17,c_source,display.c,3753,impossible,wall_angle,1,display,wall_angle: bottom of crwall check,0
display.c:L3776:impossible:18,c_source,display.c,3776,impossible,wall_angle,1,display,wall_angle: unknown crosswall mode,0
display.c:L3780:impossible:19,c_source,display.c,3780,impossible,wall_angle,1,display,wall_angle: unexpected wall type %d,1
do.c:L55:impossible:0,c_source,do.c,55,impossible,boulder_hits_pool,1,general_action,Not a boulder?,0
do.c:L102:pline:1,c_source,do.c,102,pline,boulder_hits_pool,1,general_action,%s %s %s into the %s.,4
do.c:L105:pline:2,c_source,do.c,105,pline,boulder_hits_pool,1,general_action,Now you can cross it!,0
do.c:L112:There:3,c_source,do.c,112,There,boulder_hits_pool,1,general_action,There is a large splash as %s %s the %s.,3
do.c:L120:You_hear:4,c_source,do.c,120,You_hear,boulder_hits_pool,1,general_action,You hear a%s splash.,1
do.c:L129:You:5,c_source,do.c,129,You,boulder_hits_pool,1,general_action,You find yourself on dry land again!,0
do.c:L132:You:6,c_source,do.c,132,You,boulder_hits_pool,1,general_action,You are hit by molten %s%c,2
do.c:L142:pline:7,c_source,do.c,142,pline,boulder_hits_pool,1,general_action,It sinks without a trace!,0
do.c:L192:pline:8,c_source,do.c,192,pline,flooreffects,1,general_action,%s boulder %s into the pit%s.,3
do.c:L214:pline:9,c_source,do.c,214,pline,flooreffects,1,general_action,%s is %s!,2
do.c:L239:You_hear:10,c_source,do.c,239,You_hear,flooreffects,1,general_action,You hear a CRASH! beneath you.,0
do.c:L241:pline_The:11,c_source,do.c,241,pline_The,flooreffects,1,general_action,The boulder %s%s.,2
do.c:L248:You_hear:12,c_source,do.c,248,You_hear,flooreffects,1,general_action,You hear a boulder %s.,1
do.c:L276:pline:13,c_source,do.c,276,pline,flooreffects,1,general_action,Splash!,0
do.c:L278:pline:14,c_source,do.c,278,pline,flooreffects,1,general_action,Plop!,0
do.c:L290:You_hear:15,c_source,do.c,290,You_hear,flooreffects,1,general_action,You hear %s tumble downwards.,1
do.c:L292:pline:16,c_source,do.c,292,pline,flooreffects,1,general_action,%s into %s pit.,2
do.c:L331:pline:17,c_source,do.c,331,pline,flooreffects,1,general_action,%s up as %s the hot ground.,2
do.c:L342:pline:18,c_source,do.c,342,pline,flooreffects,1,general_action,%s from the heat!,1
do.c:L346:You_hear:19,c_source,do.c,346,You_hear,flooreffects,1,general_action,You hear a shattering noise.,0
do.c:L373:There:20,c_source,do.c,373,There,doaltarobj,1,general_action,There is %s flash as %s %s the altar.,3
do.c:L381:pline:21,c_source,do.c,381,pline,doaltarobj,1,general_action,%s %s on the altar.,2
do.c:L501:You:25,c_source,do.c,501,You,dosinkring,1,general_action,"You thought %s got lost in the sink, but there it is!",1
do.c:L505:pline_The:26,c_source,do.c,505,pline_The,dosinkring,1,general_action,The ring is regurgitated!,0
do.c:L511:You:28,c_source,do.c,511,You,dosinkring,1,general_action,You smell rotten %s.,1
do.c:L515:pline:29,c_source,do.c,515,pline,dosinkring,1,general_action,Several %s buzz angrily around the sink.,1
do.c:L521:pline:30,c_source,do.c,521,pline,dosinkring,1,general_action,Static electricity surrounds the sink.,0
do.c:L524:You_hear:31,c_source,do.c,524,You_hear,dosinkring,1,general_action,You hear loud noises coming from the drain.,0
do.c:L540:pline_The:35,c_source,do.c,540,pline_The,dosinkring,1,general_action,The %s flow %s the drain.,2
do.c:L557:pline:37,c_source,do.c,557,pline,dosinkring,1,general_action,"Suddenly, %s %s from the sink!",2
do.c:L563:pline:38,c_source,do.c,563,pline,dosinkring,1,general_action,Several flies buzz around the sink.,0
do.c:L572:pline_The:39,c_source,do.c,572,pline_The,dosinkring,1,general_action,The sink %svanishes.,1
do.c:L589:pline_The:41,c_source,do.c,589,pline_The,dosinkring,1,general_action,The sink looks as good as new.,0
do.c:L594:You:42,c_source,do.c,594,You,dosinkring,1,general_action,You don't see anything happen to the sink.,0
do.c:L599:You_see:44,c_source,do.c,599,You_see,dosinkring,1,general_action,You see some %s in the sink.,1
do.c:L615:pline_The:48,c_source,do.c,615,pline_The,dosinkring,1,general_action,The sink looks nothing like a fountain.,0
do.c:L626:pline_The:51,c_source,do.c,626,pline_The,dosinkring,1,general_action,The sink looks like it is being beamed aboard somewhere.,0
do.c:L636:You_hear:53,c_source,do.c,636,You_hear,dosinkring,1,general_action,You hear the ring bouncing down the drainpipe.,0
do.c:L637:pline_The:54,c_source,do.c,637,pline_The,dosinkring,1,general_action,"The sink backs up, leaving %s.",1
do.c:L656:Norep:55,c_source,do.c,656,Norep,canletgo,1,general_action,You cannot %s %s you are wearing.,2
do.c:L693:pline_The:58,c_source,do.c,693,pline_The,canletgo,1,general_action,The leash is tied around your %s.,1
do.c:L696:You:59,c_source,do.c,696,You,canletgo,1,general_action,You cannot %s %s you are sitting on.,2
do.c:L861:pline:63,c_source,do.c,861,pline,engulfer_digests_food,1,general_action,%s instantly digested!,1
do.c:L912:You:64,c_source,do.c,912,You,doddrop,1,general_action,You have nothing to drop.,0
do.c:L1161:Your:67,c_source,do.c,1161,Your,dodown,1,general_action,Your latent levitation ceases.,0
do.c:L1222:You_cant:72,c_source,do.c,1222,You_cant,dodown,1,general_action,You can't go down here%s.,1
do.c:L1231:pline:74,c_source,do.c,1231,pline,dodown,1,general_action,Unspeakable cruelty and harm lurk down there.,0
do.c:L1235:pline:75,c_source,do.c,1235,pline,dodown,1,general_action,So be it.,0
do.c:L1237:You:76,c_source,do.c,1237,You,dodown,1,general_action,You are held back by your pet!,0
do.c:L1244:You:77,c_source,do.c,1244,You,dodown,1,general_action,You don't fit %s easily.,1
do.c:L1258:You:78,c_source,do.c,1258,You,dodown,1,general_action,You were unable to fit %s.,1
do.c:L1264:You:79,c_source,do.c,1264,You,dodown,1,general_action,You %s %s the %s.,3
do.c:L1321:You:82,c_source,do.c,1321,You,doup,1,general_action,You are held back by your pet!,0
do.c:L1432:pline:84,c_source,do.c,1432,pline,u_collide_m,1,general_action,(monster in hero's way),0
do.c:L1566:pline:86,c_source,do.c,1566,pline,goto_level,1,general_action,A mysterious force prevents you from descending.,0
do.c:L1682:impossible:87,c_source,do.c,1682,impossible,goto_level,1,general_action,goto_level: returning to discarded level?,0
do.c:L1724:impossible:88,c_source,do.c,1724,impossible,goto_level,1,general_action,goto_level: no corresponding portal!,0
do.c:L1743:pline:89,c_source,do.c,1743,pline,goto_level,1,general_action,%s %s up%s the %s.,4
do.c:L1764:You:90,c_source,do.c,1764,You,goto_level,1,general_action,You fly down %s.,1
do.c:L1768:You:91,c_source,do.c,1768,You,goto_level,1,general_action,You fall down the %s.,1
do.c:L1845:You:93,c_source,do.c,1845,You,goto_level,1,general_action,You arrive at the Valley of the Dead...,0
do.c:L1849:pline_The:94,c_source,do.c,1849,pline_The,goto_level,1,general_action,The odor of burnt flesh and decay pervades the air.,0
do.c:L1854:You_hear:95,c_source,do.c,1854,You_hear,goto_level,1,general_action,You hear groans and moans everywhere.,0
do.c:L1877:You:96,c_source,do.c,1877,You,goto_level,1,general_action,You have penetrated a high security area!,0
do.c:L1880:pline:97,c_source,do.c,1880,pline,goto_level,1,general_action,An alarm sounds!,0
do.c:L1975:pline:99,c_source,do.c,1975,pline,hellish_smoke_mesg,1,general_action,It is %s here.,1
do.c:L1981:You:100,c_source,do.c,1981,You,hellish_smoke_mesg,1,general_action,You %s smoke...,1
do.c:L1993:pline_The:101,c_source,do.c,1993,pline_The,temperature_change_msg,1,general_action,The heat %s gone.,1
do.c:L2150:pline:106,c_source,do.c,2150,pline,revive_corpse,1,general_action,%s rises from the dead%s!,2
do.c:L2155:pline:107,c_source,do.c,2155,pline,revive_corpse,1,general_action,%s disappears%s!,2
do.c:L2163:pline:108,c_source,do.c,2163,pline,revive_corpse,1,general_action,"Startled, %s drops %s as it %s!",3
do.c:L2183:impossible:110,c_source,do.c,2183,impossible,revive_corpse,1,general_action,reviving corpse from non-existent container,0
