id,source_type,file,line,caller_func,callee_func,layer,semantic_role,domain,literal_type,raw_format,placeholders_count,inferred_format
apply.c:L2177:You:185,c_source,apply.c,2177,use_tinning_kit,You,1,PLAYER_ACTION,apply/tool,literal,tin %s without wearing gloves.,1,
apply.c:L2182:pline:186,c_source,apply.c,2182,use_tinning_kit,pline,1,NARRATION_PLINE,apply/tool,literal,Tinning %s without wearing gloves is a fatal mistake...,1,
apply.c:L2192:verbalize:187,c_source,apply.c,2192,use_tinning_kit,verbalize,1,SPEECH_DIALOG,apply/tool,literal,Yes...  But War does not preserve its enemies...,0,
apply.c:L2195:pline_The:188,c_source,apply.c,2195,use_tinning_kit,pline_The,1,OBJECT_ACTION,apply/tool,literal,corpse evades your grasp.,0,
apply.c:L2197:pline:189,c_source,apply.c,2197,use_tinning_kit,pline,1,NARRATION_PLINE,apply/tool,literal,That's too insubstantial to tin.,0,
apply.c:L2218:verbalize:190,c_source,apply.c,2218,use_tinning_kit,verbalize,1,SPEECH_DIALOG,apply/tool,variable,you_buy_it,0,
apply.c:L2230:verbalize:191,c_source,apply.c,2230,use_tinning_kit,verbalize,1,SPEECH_DIALOG,apply/tool,variable,you_buy_it,0,
apply.c:L2235:impossible:192,c_source,apply.c,2235,use_tinning_kit,impossible,1,SYSTEM_WARNING,apply/tool,literal,Tinning failed.,0,
apply.c:L2261:You:193,c_source,apply.c,2261,use_unicorn_horn,You,1,PLAYER_ACTION,apply/tool,literal,suddenly feel %s.,1,
apply.c:L2278:pline:194,c_source,apply.c,2278,use_unicorn_horn,pline,1,NARRATION_PLINE,apply/tool,literal,%s,1,
apply.c:L2351:impossible:195,c_source,apply.c,2351,use_unicorn_horn,impossible,1,SYSTEM_WARNING,apply/tool,literal,use_unicorn_horn: bad trouble? (%d),1,
apply.c:L2355:pline:196,c_source,apply.c,2355,use_unicorn_horn,pline,1,NARRATION_PLINE,apply/tool,literal,%s,1,
apply.c:L2373:impossible:197,c_source,apply.c,2373,fig_transform,impossible,1,SYSTEM_WARNING,apply/tool,literal,null figurine in fig_transform(),0,
apply.c:L2431:You_feel:198,c_source,apply.c,2431,fig_transform,You_feel,1,PERCEPTION_FEELING,apply/tool,literal,%s %s from your pack!,2,
apply.c:L2434:You_see:199,c_source,apply.c,2434,fig_transform,You_see,1,VISUAL_PERCEPTION,apply/tool,literal,%s %s out of your pack%s!,3,
apply.c:L2441:pline:200,c_source,apply.c,2441,fig_transform,pline,1,NARRATION_PLINE,apply/tool,literal,%s suddenly vanishes!,1,
apply.c:L2442:You_see:201,c_source,apply.c,2442,fig_transform,You_see,1,VISUAL_PERCEPTION,apply/tool,literal,a figurine transform into %s%s!,2,
apply.c:L2464:You_see:202,c_source,apply.c,2464,fig_transform,You_see,1,VISUAL_PERCEPTION,apply/tool,literal,%s %s out of %s%s!,4,
apply.c:L2472:impossible:203,c_source,apply.c,2472,fig_transform,impossible,1,SYSTEM_WARNING,apply/tool,literal,figurine came to life where? (%d),1,
apply.c:L2483:You:204,c_source,apply.c,2483,figurine_location_checks,You,1,PLAYER_ACTION,apply/tool,literal,don't have enough room in here.,0,
apply.c:L2489:You:205,c_source,apply.c,2489,figurine_location_checks,You,1,PLAYER_ACTION,apply/tool,literal,cannot put the figurine there.,0,
apply.c:L2499:You:206,c_source,apply.c,2499,figurine_location_checks,You,1,PLAYER_ACTION,apply/tool,literal,cannot place a figurine in %s!,1,
apply.c:L2511:You:207,c_source,apply.c,2511,figurine_location_checks,You,1,PLAYER_ACTION,apply/tool,literal,cannot fit the figurine on the boulder.,0,
apply.c:L2528:getdir:208,c_source,apply.c,2528,use_figurine,getdir,3,PROMPT_GETDIR,apply/tool,variable,(char *) 0,0,
apply.c:L2535:You:209,c_source,apply.c,2535,use_figurine,You,1,PLAYER_ACTION,apply/tool,literal,%s and it %stransforms.,2,
apply.c:L2575:pline:210,c_source,apply.c,2575,use_grease,pline,1,NARRATION_PLINE,apply/tool,literal,%s from your %s.,2,
apply.c:L2588:pline:211,c_source,apply.c,2588,use_grease,pline,1,NARRATION_PLINE,apply/tool,literal,%s from your %s.,2,
apply.c:L2608:You:212,c_source,apply.c,2608,use_grease,You,1,PLAYER_ACTION,apply/tool,literal,cover %s with a thick layer of grease.,1,
apply.c:L2618:pline:213,c_source,apply.c,2618,use_grease,pline,1,NARRATION_PLINE,apply/tool,literal,Some of the grease gets all over your %s.,1,
apply.c:L2623:You:214,c_source,apply.c,2623,use_grease,You,1,PLAYER_ACTION,apply/tool,literal,coat your %s with grease.,1,
apply.c:L2627:pline:215,c_source,apply.c,2627,use_grease,pline,1,NARRATION_PLINE,apply/tool,literal,%s empty.,1,
apply.c:L2629:pline:216,c_source,apply.c,2629,use_grease,pline,1,NARRATION_PLINE,apply/tool,literal,%s to be empty.,1,
apply.c:L2678:You_cant:217,c_source,apply.c,2678,use_stone,You_cant,1,PLAYER_CONSTRAINT,apply/tool,literal,rub %s on itself.,1,
apply.c:L2690:You_feel:218,c_source,apply.c,2690,use_stone,You_feel,1,PERCEPTION_FEELING,apply/tool,literal,something shatter.,0,
apply.c:L2692:pline:219,c_source,apply.c,2692,use_stone,pline,1,NARRATION_PLINE,apply/tool,literal,"Oh, wow, look at the pretty shards.",0,
apply.c:L2694:pline:220,c_source,apply.c,2694,use_stone,pline,1,NARRATION_PLINE,apply/tool,literal,A sharp crack shatters %s%s.,2,
apply.c:L2697:pline:221,c_source,apply.c,2697,use_stone,pline,1,NARRATION_PLINE,apply/tool,variable,scritch,0,
apply.c:L2698:pline:222,c_source,apply.c,2698,use_stone,pline,1,NARRATION_PLINE,apply/tool,literal,"Oh wow, man: Fractals!",0,
apply.c:L2742:pline:223,c_source,apply.c,2742,use_stone,pline,1,NARRATION_PLINE,apply/tool,literal,%s a little more polished now.,1,
apply.c:L2746:You:224,c_source,apply.c,2746,use_stone,You,1,PLAYER_ACTION,apply/tool,literal,"must think this is a wetstone, do you?",0,
apply.c:L2747:pline:225,c_source,apply.c,2747,use_stone,pline,1,NARRATION_PLINE,apply/tool,literal,%s a little wetter now.,1,
apply.c:L2777:You:226,c_source,apply.c,2777,use_stone,You,1,PLAYER_ACTION,apply/tool,literal,make %s%sscratch marks on the %s.,3,
apply.c:L2781:You_see:227,c_source,apply.c,2781,use_stone,You_see,1,VISUAL_PERCEPTION,apply/tool,literal,%s streaks on the %s.,2,
apply.c:L2784:pline:228,c_source,apply.c,2784,use_stone,pline,1,NARRATION_PLINE,apply/tool,variable,scritch,0,
apply.c:L2834:You_cant:229,c_source,apply.c,2834,use_trap,You_cant,1,PLAYER_CONSTRAINT,apply/tool,literal,set a trap %s!,1,
apply.c:L2841:You:230,c_source,apply.c,2841,use_trap,You,1,PLAYER_ACTION,apply/tool,literal,resume setting %s%s.,2,
apply.c:L2861:You:231,c_source,apply.c,2861,use_trap,You,1,PLAYER_ACTION,apply/tool,literal,aren't very skilled at reaching from %s.,1,
apply.c:L2876:You:232,c_source,apply.c,2876,use_trap,You,1,PLAYER_ACTION,apply/tool,literal,drop %s!,1,
apply.c:L2882:You:233,c_source,apply.c,2882,use_trap,You,1,PLAYER_ACTION,apply/tool,literal,begin setting %s%s.,2,
apply.c:L2908:You:234,c_source,apply.c,2908,set_trap,You,1,PLAYER_ACTION,apply/tool,literal,finish arming %s.,1,
apply.c:L2922:Your:235,c_source,apply.c,2922,set_trap,Your,1,PLAYER_CHANGE,apply/tool,literal,trap setting attempt fails.,0,
apply.c:L2939:getdir:236,c_source,apply.c,2939,use_whip,getdir,3,PROMPT_GETDIR,apply/tool,variable,(char *) 0,0,
apply.c:L2944:You:237,c_source,apply.c,2944,use_whip,You,1,PLAYER_ACTION,apply/tool,literal,miss.,0,
apply.c:L2966:There:238,c_source,apply.c,2966,use_whip,There,1,ENVIRONMENT_PRESENCE,apply/tool,literal,is not enough room to flick your bullwhip.,0,
apply.c:L2968:There:239,c_source,apply.c,2968,use_whip,There,1,ENVIRONMENT_PRESENCE,apply/tool,literal,is too much resistance to flick your bullwhip.,0,
apply.c:L2973:You:240,c_source,apply.c,2973,use_whip,You,1,PLAYER_ACTION,apply/tool,literal,flick a bug off of the %s.,1,
apply.c:L2982:You:241,c_source,apply.c,2982,use_whip,You,1,PLAYER_ACTION,apply/tool,literal,cause a small splash.,0,
apply.c:L2996:You:242,c_source,apply.c,2996,use_whip,You,1,PLAYER_ACTION,apply/tool,literal,whip %s!,1,
apply.c:L3006:You:243,c_source,apply.c,3006,use_whip,You,1,PLAYER_ACTION,apply/tool,literal,cause a small splash.,0,
apply.c:L3025:pline:244,c_source,apply.c,3025,use_whip,pline,1,NARRATION_PLINE,apply/tool,literal,Why beat a dead horse?,0,
apply.c:L3030:You:245,c_source,apply.c,3030,use_whip,You,1,PLAYER_ACTION,apply/tool,literal,wrap your bullwhip around %s on the %s.,2,
apply.c:L3039:You:246,c_source,apply.c,3039,use_whip,You,1,PLAYER_ACTION,apply/tool,literal,hit your %s with your bullwhip.,1,
apply.c:L3044:pline_The:247,c_source,apply.c,3044,use_whip,pline_The,1,OBJECT_ACTION,apply/tool,literal,bullwhip slips out of your %s.,1,
apply.c:L3084:You:248,c_source,apply.c,3084,use_whip,You,1,PLAYER_ACTION,apply/tool,literal,wrap your bullwhip around %s.,1,
apply.c:L3089:You:249,c_source,apply.c,3089,use_whip,You,1,PLAYER_ACTION,apply/tool,literal,yank yourself out of the pit!,0,
apply.c:L3115:pline:250,c_source,apply.c,3115,use_whip,pline,1,NARRATION_PLINE,apply/tool,literal,%s is there that you %s.,2,
apply.c:L3139:You:251,c_source,apply.c,3139,use_whip,You,1,PLAYER_ACTION,apply/tool,literal,wrap your bullwhip around %s.,1,
apply.c:L3140:pline:252,c_source,apply.c,3140,use_whip,pline,1,NARRATION_PLINE,apply/tool,literal,%s welded to %s %s%c,4,
apply.c:L3156:You:253,c_source,apply.c,3156,use_whip,You,1,PLAYER_ACTION,apply/tool,literal,yank %s to the %s!,2,
apply.c:L3176:pline_The:254,c_source,apply.c,3176,use_whip,pline_The,1,OBJECT_ACTION,apply/tool,literal,%s hits you as you try to snatch it!,1,
apply.c:L3185:You:255,c_source,apply.c,3185,use_whip,You,1,PLAYER_ACTION,apply/tool,literal,snatch %s!,1,
apply.c:L3198:pline:256,c_source,apply.c,3198,use_whip,pline,1,NARRATION_PLINE,apply/tool,literal,Snatching %s is a fatal mistake.,1,
apply.c:L3217:You:257,c_source,apply.c,3217,use_whip,You,1,PLAYER_ACTION,apply/tool,literal,yank %s from %s %s!,3,
apply.c:L3228:You:258,c_source,apply.c,3228,use_whip,You,1,PLAYER_ACTION,apply/tool,literal,flick your bullwhip towards %s.,1,
apply.c:L3237:You:259,c_source,apply.c,3237,use_whip,You,1,PLAYER_ACTION,apply/tool,literal,snap your whip through thin air.,0,
apply.c:L3397:pline:260,c_source,apply.c,3397,use_pole,pline,1,NARRATION_PLINE,apply/tool,variable,not_enough_room,0,
apply.c:L3414:pline:261,c_source,apply.c,3414,use_pole,pline,1,NARRATION_PLINE,apply/tool,variable,where_to_hit,0,
apply.c:L3436:pline:262,c_source,apply.c,3436,use_pole,pline,1,NARRATION_PLINE,apply/tool,literal,Too far!,0,
apply.c:L3442:pline:263,c_source,apply.c,3442,use_pole,pline,1,NARRATION_PLINE,apply/tool,literal,Don't know what to hit.,0,
apply.c:L3443:pline:264,c_source,apply.c,3443,use_pole,pline,1,NARRATION_PLINE,apply/tool,literal,Too close!,0,
apply.c:L3448:You:265,c_source,apply.c,3448,use_pole,You,1,PLAYER_ACTION,apply/tool,variable,cant_see_spot,0,
apply.c:L3454:You:266,c_source,apply.c,3454,use_pole,You,1,PLAYER_ACTION,apply/tool,variable,cant_reach,0,
apply.c:L3478:pline_The:267,c_source,apply.c,3478,use_pole,pline_The,1,OBJECT_ACTION,apply/tool,literal,blade doesn't reach there!,0,
apply.c:L3493:pline:268,c_source,apply.c,3493,use_pole,pline,1,NARRATION_PLINE,apply/tool,literal,Shkinng!,0,
apply.c:L3512:pline:269,c_source,apply.c,3512,use_pole,pline,1,NARRATION_PLINE,apply/tool,variable,thump,0,
apply.c:L3521:pline:270,c_source,apply.c,3521,use_pole,pline,1,NARRATION_PLINE,apply/tool,variable,thump,0,
apply.c:L3528:You:271,c_source,apply.c,3528,use_pole,You,1,PLAYER_ACTION,apply/tool,literal,uselessly attack %s.,1,
apply.c:L3534:You:272,c_source,apply.c,3534,use_pole,You,1,PLAYER_ACTION,apply/tool,literal,miss; there is no one there to hit.,0,
apply.c:L3545:You:273,c_source,apply.c,3545,use_cream_pie,You,1,PLAYER_ACTION,apply/tool,literal,give yourself a facial.,0,
apply.c:L3546:You:274,c_source,apply.c,3546,use_cream_pie,You,1,PLAYER_ACTION,apply/tool,literal,immerse your %s in %s%s.,3,
apply.c:L3552:pline:275,c_source,apply.c,3552,use_cream_pie,pline,1,NARRATION_PLINE,apply/tool,literal,There's %ssticky goop all over your %s.,2,
apply.c:L3556:You_cant:276,c_source,apply.c,3556,use_cream_pie,You_cant,1,PLAYER_CONSTRAINT,apply/tool,literal,see through all the sticky goop on your %s.,1,
apply.c:L3598:You:277,c_source,apply.c,3598,use_royal_jelly,You,1,PLAYER_ACTION,apply/tool,literal,smear royal jelly all over %s.,1,
apply.c:L3616:pline:278,c_source,apply.c,3616,use_royal_jelly,pline,1,NARRATION_PLINE,apply/tool,literal,The %s %s feebly.,2,
apply.c:L3620:pline:279,c_source,apply.c,3620,use_royal_jelly,pline,1,NARRATION_PLINE,apply/tool,literal,%s,1,
apply.c:L3636:pline:280,c_source,apply.c,3636,use_royal_jelly,pline,1,NARRATION_PLINE,apply/tool,literal,The %s %s briefly.,2,
apply.c:L3637:pline:281,c_source,apply.c,3637,use_royal_jelly,pline,1,NARRATION_PLINE,apply/tool,literal,%s,1,
apply.c:L3685:pline:282,c_source,apply.c,3685,use_grapple,pline,1,NARRATION_PLINE,apply/tool,variable,not_enough_room,0,
apply.c:L3703:pline:283,c_source,apply.c,3703,use_grapple,pline,1,NARRATION_PLINE,apply/tool,variable,where_to_hit,0,
apply.c:L3719:pline:284,c_source,apply.c,3719,use_grapple,pline,1,NARRATION_PLINE,apply/tool,literal,Too far!,0,
apply.c:L3724:You:285,c_source,apply.c,3724,use_grapple,You,1,PLAYER_ACTION,apply/tool,variable,cant_see_spot,0,
apply.c:L3732:You:286,c_source,apply.c,3732,use_grapple,You,1,PLAYER_ACTION,apply/tool,variable,cant_reach,0,
apply.c:L3787:You:287,c_source,apply.c,3787,use_grapple,You,1,PLAYER_ACTION,apply/tool,literal,snag an object from the %s!,1,
apply.c:L3804:You:288,c_source,apply.c,3804,use_grapple,You,1,PLAYER_ACTION,apply/tool,literal,pull in %s!,1,
apply.c:L3822:pline_The:289,c_source,apply.c,3822,use_grapple,pline_The,1,OBJECT_ACTION,apply/tool,literal,hook slices through the %s.,1,
apply.c:L3826:You:290,c_source,apply.c,3826,use_grapple,You,1,PLAYER_ACTION,apply/tool,literal,are yanked toward the %s!,1,
apply.c:L3832:You:291,c_source,apply.c,3832,use_grapple,You,1,PLAYER_ACTION,apply/tool,literal,hook yourself!,0,
apply.c:L3878:You_cant:292,c_source,apply.c,3878,do_break_wand,You_cant,1,PLAYER_CONSTRAINT,apply/tool,literal,break %s without hands!,1,
apply.c:L3883:Your:293,c_source,apply.c,3883,do_break_wand,Your,1,PLAYER_CHANGE,apply/tool,literal,%s are occupied!,1,
apply.c:L3890:You:294,c_source,apply.c,3890,do_break_wand,You,1,PLAYER_ACTION,apply/tool,literal,don't have the strength to break %s!,1,
apply.c:L3902:pline:295,c_source,apply.c,3902,do_break_wand,pline,1,NARRATION_PLINE,apply/tool,literal,"Raising %s high above your %s, you %s it in two!",3,
apply.c:L3924:pline:296,c_source,apply.c,3924,do_break_wand,pline,1,NARRATION_PLINE,apply/tool,variable,nothing_else_happens,0,
apply.c:L3950:pline:297,c_source,apply.c,3950,do_break_wand,pline,1,NARRATION_PLINE,apply/tool,variable,nothing_else_happens,0,
apply.c:L3965:pline:298,c_source,apply.c,3965,do_break_wand,pline,1,NARRATION_PLINE,apply/tool,literal,A wall of force smashes down around you!,0,
apply.c:L4173:You:299,c_source,apply.c,4173,doapply,You,1,PLAYER_ACTION,apply/tool,literal,aren't able to use or apply tools in your current form.,0,
apply.c:L4199:You:300,c_source,apply.c,4199,doapply,You,1,PLAYER_ACTION,apply/tool,literal,are already %s.,1,
apply.c:L4264:pline:301,c_source,apply.c,4264,doapply,pline,1,NARRATION_PLINE,apply/tool,literal,%s %s.,2,
apply.c:L4342:pline:302,c_source,apply.c,4342,doapply,pline,1,NARRATION_PLINE,apply/tool,literal,It rings! ... But no-one answers.,0,
apply.c:L4360:pline:303,c_source,apply.c,4360,doapply,pline,1,NARRATION_PLINE,apply/tool,literal,"Sorry, I don't know how to use that.",0,
apply.c:L4431:You:304,c_source,apply.c,4431,flip_through_book,You,1,PLAYER_ACTION,apply/tool,literal,"don't want to get the pages even more soggy, do you?",0,
apply.c:L4437:You:305,c_source,apply.c,4437,flip_through_book,You,1,PLAYER_ACTION,apply/tool,literal,flip through the pages of %s.,1,
apply.c:L4445:You_hear:306,c_source,apply.c,4445,flip_through_book,You_hear,1,AUDIO_SE,apply/tool,literal,the pages make an unpleasant %s sound.,1,
apply.c:L4449:You_see:307,c_source,apply.c,4449,flip_through_book,You_see,1,VISUAL_PERCEPTION,apply/tool,literal,the pages glow faintly %s.,1,
apply.c:L4451:You_feel:308,c_source,apply.c,4451,flip_through_book,You_feel,1,PERCEPTION_FEELING,apply/tool,literal,the pages tremble.,0,
apply.c:L4452:pline:309,c_source,apply.c,4452,flip_through_book,pline,1,NARRATION_PLINE,apply/tool,literal,The pages feel %s.,1,
apply.c:L4456:pline:310,c_source,apply.c,4456,flip_through_book,pline,1,NARRATION_PLINE,apply/tool,literal,This spellbook %s.,1,
apply.c:L4461:You:311,c_source,apply.c,4461,flip_through_book,You,1,PLAYER_ACTION,apply/tool,literal,enjoy the animated initials.,0,
apply.c:L4462:pline:312,c_source,apply.c,4462,flip_through_book,pline,1,NARRATION_PLINE,apply/tool,literal,This looks like it might be interesting to read.,0,
apply.c:L4476:pline:313,c_source,apply.c,4476,flip_through_book,pline,1,NARRATION_PLINE,apply/tool,literal,The%s ink in this spellbook is %s.,2,
apply.c:L4485:You:314,c_source,apply.c,4485,flip_coin,You,1,PLAYER_ACTION,apply/tool,literal,flip %s.,1,
apply.c:L4487:pline:315,c_source,apply.c,4487,flip_coin,pline,1,NARRATION_PLINE,apply/tool,literal,It tumbles away.,0,
apply.c:L4491:pline:316,c_source,apply.c,4491,flip_coin,pline,1,NARRATION_PLINE,apply/tool,literal,It slips between your %s.,1,
apply.c:L4498:pline:317,c_source,apply.c,4498,flip_coin,pline,1,NARRATION_PLINE,apply/tool,conditional,"rn2(100) ? ""Wow, a double header!""                                                            : ""The coin miraculously lands on its edge!""",0,
apply.c:L4502:pline:318,c_source,apply.c,4502,flip_coin,pline,1,NARRATION_PLINE,apply/tool,literal,It comes up %s.,1,
artifact.c:L398:impossible:0,c_source,artifact.c,398,found_artifact,impossible,1,SYSTEM_WARNING,artifact,literal,found_artifact: invalid artifact index! (%d),1,
artifact.c:L401:impossible:1,c_source,artifact.c,401,found_artifact,impossible,1,SYSTEM_WARNING,artifact,literal,found_artifact: artifact doesn't exist yet? (%d),1,
artifact.c:L502:impossible:2,c_source,artifact.c,502,artifact_origin,impossible,1,SYSTEM_WARNING,artifact,literal,invalid artifact origin: %4o,1,
artifact.c:L935:You:3,c_source,artifact.c,935,touch_artifact,You,1,PLAYER_ACTION,artifact,literal,are blasted by %s power!,1,
artifact.c:L954:pline:4,c_source,artifact.c,954,touch_artifact,pline,1,NARRATION_PLINE,artifact,literal,%s your grasp!,1,
artifact.c:L955:pline:5,c_source,artifact.c,955,touch_artifact,pline,1,NARRATION_PLINE,artifact,literal,%s beyond your control!,1,
artifact.c:L1043:impossible:6,c_source,artifact.c,1043,spec_applies,impossible,1,SYSTEM_WARNING,artifact,literal,Weird weapon special attack.,0,
artifact.c:L1107:impossible:7,c_source,artifact.c,1107,discover_artifact,impossible,1,SYSTEM_WARNING,artifact,literal,couldn't discover artifact (%d),1,
artifact.c:L1284:pline_The:8,c_source,artifact.c,1284,Mb_hit,pline_The,1,OBJECT_ACTION,artifact,literal,magic-absorbing blade %s %s!,2,
artifact.c:L1316:You:9,c_source,artifact.c,1316,Mb_hit,You,1,PLAYER_ACTION,artifact,literal,lose magical energy!,0,
artifact.c:L1332:You:10,c_source,artifact.c,1332,Mb_hit,You,1,PLAYER_ACTION,artifact,literal,absorb magical energy!,0,
artifact.c:L1342:You:11,c_source,artifact.c,1342,Mb_hit,You,1,PLAYER_ACTION,artifact,literal,release %s!,1,
artifact.c:L1360:pline_The:12,c_source,artifact.c,1360,Mb_hit,pline_The,1,OBJECT_ACTION,artifact,literal,%s is insightful.,1,
artifact.c:L1392:pline:13,c_source,artifact.c,1392,Mb_hit,pline,1,NARRATION_PLINE,artifact,literal,%s %s!,2,
artifact.c:L1408:pline:14,c_source,artifact.c,1408,Mb_hit,pline,1,NARRATION_PLINE,artifact,literal,%s %s %s%c,4,
artifact.c:L1452:impossible:15,c_source,artifact.c,1452,artifact_hit,impossible,1,SYSTEM_WARNING,artifact,literal,attacking yourself with weapon?,0,
artifact.c:L1460:pline_The:16,c_source,artifact.c,1460,artifact_hit,pline_The,1,OBJECT_ACTION,artifact,literal,fiery blade %s %s%c,3,
artifact.c:L1482:pline_The:17,c_source,artifact.c,1482,artifact_hit,pline_The,1,OBJECT_ACTION,artifact,literal,ice-cold blade %s %s%c,3,
artifact.c:L1492:pline_The:18,c_source,artifact.c,1492,artifact_hit,pline_The,1,OBJECT_ACTION,artifact,literal,massive hammer hits%s %s%c,3,
artifact.c:L1507:pline_The:19,c_source,artifact.c,1507,artifact_hit,pline_The,1,OBJECT_ACTION,artifact,literal,imaginary widget hits%s %s%c,3,
artifact.c:L1533:You:20,c_source,artifact.c,1533,artifact_hit,You,1,PLAYER_ACTION,artifact,literal,slice %s wide open!,1,
